🐉央视频道,#genre#
山西卫视,http://liveflash.sxrtv.com/live/sxwshd.m3u8?sub-m3u8=true&edge-slice=true
内蒙古卫视,https://livestream-bt.nmtv.cn/nmtv/2314general.m3u8?txSecret=dc348a27bd36fe1bd63562af5e7269ea&txTime=771EF880
内蒙古卫视,https://livestream-bt.nmtv.cn/nmtv/2314general.m3u8?txSecret=dc348a27bd36fe1bd63562af5e7269ea&txTime=771EF880
内蒙古卫视,http://tljdh.vip:9901/tsfile/live/0109-1.m3u8
内蒙古卫视,http://tljdh.vip:9901/tsfile/live/1038-1.m3u8
云南卫视,http://tvlive.ynradio.com/live/yunnanweishi/chunks.m3u8
宁夏卫视,https://hls.ningxiahuangheyun.com/live/nxws1M.flv
新疆卫视,http://49.113.120.226:7890/udp/238.125.2.132:5140
新疆卫视,http://49.113.120.226:7890/udp/238.125.3.174:5140
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=e5b4ef626c5980be2fbdf2e7-158332927312639
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8 
青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8?/1.m3u8=ba357f031594546763
青海卫视,http://stream.qhbtv.com/qhws/playlist.m3u8
海南卫视,https://live3.hnntv.cn/srs/tv/lywsgq.m3u8
兵团卫视,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/RW5ncmZOdkxidWJrQWkxQ2pDbDZoRHh6enFKVE14b2w5MDc3NGRycEpGdng3R2lUV05TR1o3WExDeDh5OEUyNlljNXRDdHpxOXZ0U1dkSHQzOHQ5QkxUY3ZkVzN3SGhKeklvcThpRGZVd1E9/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2$IPV4_源1
三沙卫视,https://live3.hnntv.cn/srs/tv/ssws.m3u8
教育卫视,http://182.46.8.161:8018/hls/16/index.m3u8
延边卫视,http://live.ybtvyun.com/video/s10016-6f0dfd97912f/index.m3u8

河北卫视,http://121.19.134.245:808/hls/28/index.m3u8
北京卫视,http://121.19.134.245:808/hls/27/index.m3u8
天津卫视,http://121.19.134.245:808/hls/36/index.m3u8
东方卫视,http://121.19.134.245:808/hls/45/index.m3u8
重庆卫视,http://121.19.134.245:808/hls/46/index.m3u8
湖南卫视,http://121.19.134.245:808/hls/30/index.m3u8
浙江卫视,http://121.19.134.245:808/hls/32/index.m3u8
江苏卫视,http://121.19.134.245:808/hls/33/index.m3u8
山东卫视,http://121.19.134.245:808/hls/38/index.m3u8
河南卫视,http://121.19.134.245:808/hls/40/index.m3u8
吉林卫视,http://121.19.134.245:808/hls/39/index.m3u8
辽宁卫视,http://121.19.134.245:808/hls/37/index.m3u8
黑龙江卫视,http://121.19.134.245:808/hls/29/index.m3u8
安徽卫视,http://121.19.134.245:808/hls/34/index.m3u8
四川卫视,http://121.19.134.245:808/hls/41/index.m3u8
广东卫视,http://121.19.134.245:808/hls/47/index.m3u8
深圳卫视,http://121.19.134.245:808/hls/44/index.m3u8
湖北卫视,http://121.19.134.245:808/hls/31/index.m3u8
东南卫视,http://121.19.134.245:808/hls/35/index.m3u8
江西卫视,http://121.19.134.245:808/hls/42/index.m3u8
贵州卫视,http://121.19.134.245:808/hls/43/index.m3u8
广西卫视,http://121.19.134.245:808/hls/49/index.m3u8
海南卫视,http://121.19.134.245:808/hls/54/index.m3u8

湖南卫视,http://222.223.118.222:2180/live/hunws/index.m3u8
浙江卫视,http://222.223.118.222:2180/live/zjws/index.m3u8
江苏卫视,http://222.223.118.222:2180/live/jsws/index.m3u8
安徽卫视,http://222.223.118.222:2180/live/ahws/index.m3u8
北京卫视,http://222.223.118.222:2180/live/bjws/index.m3u8
天津卫视,http://222.223.118.222:2180/live/tjws/index.m3u8
辽宁卫视,http://222.223.118.222:2180/live/lnws/index.m3u8
山东卫视,http://222.223.118.222:2180/live/sdws/index.m3u8
云南卫视,http://222.223.118.222:2180/live/ynws/index.m3u8
河南卫视,http://222.223.118.222:2180/live/henws/index.m3u8
黑龙江卫视,http://222.223.118.222:2180/live/hljws/index.m3u8
四川卫视,http://222.223.118.222:2180/live/scws/index.m3u8
江西卫视,http://222.223.118.222:2180/live/jxws/index.m3u8
贵州卫视,http://222.223.118.222:2180/live/gzws/index.m3u8
深圳卫视,http://222.223.118.222:2180/live/szws/index.m3u8
湖北卫视,http://222.223.118.222:2180/live/hubws/index.m3u8
东方卫视,http://222.223.118.222:2180/live/dfws/index.m3u8
重庆卫视,http://222.223.118.222:2180/live/cqws/index.m3u8
东南卫视,http://222.223.118.222:2180/live/dnws/index.m3u8
广东卫视,http://222.223.118.222:2180/live/gdws/index.m3u8
广西卫视,http://222.223.118.222:2180/live/gxws/index.m3u8
吉林卫视,http://222.223.118.222:2180/live/jlws/index.m3u8
海南卫视,http://222.223.118.222:2180/live/lyws/index.m3u8

河北卫视,http://122.138.218.254:50085/hls/40/index.m3u8
北京卫视,http://122.138.218.254:50085/hls/27/index.m3u8
天津卫视,http://122.138.218.254:50085/hls/33/index.m3u8
东方卫视,http://122.138.218.254:50085/hls/28/index.m3u8
重庆卫视,http://122.138.218.254:50085/hls/43/index.m3u8
江苏卫视,http://122.138.218.254:50085/hls/29/index.m3u8
浙江卫视,http://122.138.218.254:50085/hls/30/index.m3u8
湖南卫视,http://122.138.218.254:50085/hls/31/index.m3u8
山东卫视,http://122.138.218.254:50085/hls/37/index.m3u8
河南卫视,http://122.138.218.254:50085/hls/48/index.m3u8
吉林卫视,http://123.53.178.13:8089/hls/42/index.m3u8
辽宁卫视,http://122.138.218.254:50085/hls/32/index.m3u8
黑龙江卫视,http://122.138.218.254:50085/hls/39/index.m3u8
深圳卫视,http://122.138.218.254:50085/hls/34/index.m3u8
四川卫视,http://122.138.218.254:50085/hls/54/index.m3u8
安徽卫视,http://122.138.218.254:50085/hls/35/index.m3u8
广东卫视,http://122.138.218.254:50085/hls/36/index.m3u8
贵州卫视,http://122.138.218.254:50085/hls/38/index.m3u8
东南卫视,http://122.138.218.254:50085/hls/41/index.m3u8
湖北卫视,http://122.138.218.254:50085/hls/42/index.m3u8
广西卫视,http://122.138.218.254:50085/hls/52/index.m3u8
海南卫视,http://122.138.218.254:50085/hls/45/index.m3u8
江西卫视,http://122.138.218.254:50085/hls/51/index.m3u8

河北卫视,http://36.248.137.69:60033/tsfile/live/0117_1.m3u8?key=txiptv
北京卫视,http://36.248.137.69:60033/tsfile/live/0122_1.m3u8?key=txiptv
天津卫视,http://36.248.137.69:60033/tsfile/live/0135_1.m3u8?key=txiptv
东方卫视,http://36.248.137.69:60033/tsfile/live/0107_1.m3u8?key=txiptv
重庆卫视,http://36.248.137.69:60033/tsfile/live/0142_1.m3u8?key=txiptv
湖南卫视,http://36.248.137.69:60033/tsfile/live/0128_1.m3u8?key=txiptv
浙江卫视,http://36.248.137.69:60033/tsfile/live/0124_1.m3u8?key=txiptv
江苏卫视,http://36.248.137.69:60033/tsfile/live/0127_1.m3u8?key=txiptv
山东卫视,http://36.248.137.69:60033/tsfile/live/0131_1.m3u8?key=txiptv
河南卫视,http://36.248.137.69:60033/tsfile/live/0139_1.m3u8?key=txiptv
吉林卫视,http://39.134.65.149/PLTV/88888888/224/3221225981/1.m3u8
辽宁卫视,http://36.248.137.69:60033/tsfile/live/0121_1.m3u8?key=txiptv
黑龙江卫视,http://36.248.137.69:60033/tsfile/live/0143_1.m3u8?key=txiptv
安徽卫视,http://36.248.137.69:60033/tsfile/live/0130_1.m3u8?key=txiptv
广东卫视,http://36.248.137.69:60033/tsfile/live/0125_1.m3u8?key=txiptv
深圳卫视,http://36.248.137.69:60033/tsfile/live/0126_1.m3u8?key=txiptv
贵州卫视,http://36.248.137.69:60033/tsfile/live/0120_1.m3u8?key=txiptv
海南卫视,http://36.248.137.69:60033/tsfile/live/1009_1.m3u8?key=txiptv
东南卫视,http://36.248.137.69:60033/tsfile/live/0137_1.m3u8?key=txiptv
广西卫视,http://36.248.137.69:60033/tsfile/live/0113_1.m3u8?key=txiptv
湖北卫视,http://36.248.137.69:60033/tsfile/live/0132_1.m3u8?key=txiptv
江西卫视,http://36.248.137.69:60033/tsfile/live/0138_1.m3u8?key=txiptv
四川卫视,http://36.248.137.69:60033/tsfile/live/0123_1.m3u8?key=txiptv
云南卫视,http://36.248.137.69:60033/tsfile/live/0119_1.m3u8?key=txiptv
青海卫视,http://36.248.137.69:60033/tsfile/live/0140_1.m3u8?key=txiptv

青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8
青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8?/1.m3u8=ba357f031594546763
青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8?-upt=63cf437e1591689484
青海卫视,http://live.geermurmt.com/qhws/playlist.m3u8?-upt=7a592c0c1656406740

山西卫视,http://httpdvb.slave.yqdtv.com:13164/playurl?playtype=live&protocol=http&playtoken=31603YEQXREOPEG10&auth=no&verifycode=14183&accesstoken=G79E6023V21307D1TD05FABJB53102ABM786710FEI3282697DK98BDA6&programid=4200000133.m3u8       
山西卫视,http://liveflash.sxrtv.com/live/sxwshd.m3u8?sub_m3u8=true&edge_slice=true
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq.flv
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=3c732f93c14e1bc0c07641df-156388849014752&wsIPSercert=8de23d0849e78e3b16ec92a809235421&wsMonitor=0

延边卫视,http://live.ybtvyun.com/video/s10016-6f0dfd97912f/index.m3u8?zjild
延边卫视,http://live.ybtvyun.com/video/s10006-44f040627ca1/index.m3u8

延边卫视,http://live.ybtvyun.com/video/s10006-44f040627ca1/index.m3u8

山东卫视,http://222.174.140.242:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://222.174.140.242:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://222.174.140.242:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://222.174.140.242:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://222.174.140.242:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://222.174.140.242:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://222.174.140.242:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://222.174.140.242:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://222.174.140.242:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://222.174.140.242:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://222.174.140.242:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://222.174.140.242:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://222.174.140.242:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://222.174.140.242:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0

山东卫视,http://wh.bh3bbb.com:40000/rtp/239.253.230.78:8000$山东威海 联通
湖南卫视,http://wh.bh3bbb.com:40000/rtp/239.253.230.82:8000$山东威海 联通
江苏卫视,http://wh.bh3bbb.com:40000/rtp/239.253.230.83:8000$山东威海 联通
浙江卫视,http://wh.bh3bbb.com:40000/rtp/239.253.230.84:8000$山东威海 联通
北京卫视,http://wh.bh3bbb.com:40000/rtp/239.253.230.85:8000$山东威海 联通
东方卫视,http://wh.bh3bbb.com:40000/rtp/239.253.230.86:8000$山东威海 联通
安徽卫视,http://wh.bh3bbb.com:40000/rtp/239.253.230.87:8000$山东威海 联通
湖北卫视,http://wh.bh3bbb.com:40000/rtp/239.253.230.88:8000$山东威海 联通
天津卫视,http://wh.bh3bbb.com:40000/rtp/239.253.230.89:8000$山东威海 联通
广东卫视,http://wh.bh3bbb.com:40000/rtp/239.253.230.90:8000$山东威海 联通
深圳卫视,http://wh.bh3bbb.com:40000/rtp/239.253.230.91:8000$山东威海 联通
辽宁卫视,http://wh.bh3bbb.com:40000/rtp/239.253.230.92:8000$山东威海 联通
黑龙江卫视,http://wh.bh3bbb.com:40000/rtp/239.253.230.93:8000$山东威海 联通
东南卫视,http://wh.bh3bbb.com:40000/rtp/239.253.230.105:8000$山东威海 联通
海南卫视,http://wh.bh3bbb.com:40000/rtp/239.253.230.35:8000$山东威海 联通
重庆卫视,http://wh.bh3bbb.com:40000/rtp/239.253.230.38:8000$山东威海 联通
广西卫视,http://wh.bh3bbb.com:40000/rtp/239.253.230.40:8000$山东威海 联通
云南卫视,http://wh.bh3bbb.com:40000/rtp/239.253.230.42:8000$山东威海 联通
河南卫视,http://wh.bh3bbb.com:40000/rtp/239.253.230.44:8000$山东威海 联通
吉林卫视,http://wh.bh3bbb.com:40000/rtp/239.253.230.46:8000$山东威海 联通
江西卫视,http://wh.bh3bbb.com:40000/rtp/239.253.230.47:8000$山东威海 联通
陕西卫视,http://wh.bh3bbb.com:40000/rtp/239.253.230.49:8000$山东威海 联通
四川卫视,http://wh.bh3bbb.com:40000/rtp/239.253.230.50:8000$山东威海 联通
青海卫视,http://wh.bh3bbb.com:40000/rtp/239.253.230.54:8000$山东威海 联通
教育卫视,http://wh.bh3bbb.com:40000/rtp/239.253.230.59:8000$山东威海 联通
河北卫视,http://wh.bh3bbb.com:40000/rtp/239.253.230.112:8000$山东威海 联通
贵州卫视,http://wh.bh3bbb.com:40000/rtp/239.253.230.113:8000$山东威海 联通

重庆卫视,http://router.bingyu.in:40000/rtp/239.253.252.38:8000$山东淄博 联通
江西卫视,http://router.bingyu.in:40000/rtp/239.253.252.47:8000$山东淄博 联通
四川卫视,http://router.bingyu.in:40000/rtp/239.253.252.50:8000$山东淄博 联通
教育卫视,http://router.bingyu.in:40000/rtp/239.253.252.59:8000$山东淄博 联通
甘肃卫视,http://router.bingyu.in:40000/rtp/239.253.252.74:8000$山东淄博 联通
山东卫视,http://router.bingyu.in:40000/rtp/239.253.252.78:8000$山东淄博 联通
湖南卫视,http://router.bingyu.in:40000/rtp/239.253.252.82:8000$山东淄博 联通
江苏卫视,http://router.bingyu.in:40000/rtp/239.253.252.83:8000$山东淄博 联通
安徽卫视,http://router.bingyu.in:40000/rtp/239.253.252.87:8000$山东淄博 联通
东方卫视,http://router.bingyu.in:40000/rtp/239.253.252.86:8000$山东淄博 联通
浙江卫视,http://router.bingyu.in:40000/rtp/239.253.252.84:8000$山东淄博 联通
湖北卫视,http://router.bingyu.in:40000/rtp/239.253.252.88:8000$山东淄博 联通
广东卫视,http://router.bingyu.in:40000/rtp/239.253.252.90:8000$山东淄博 联通
黑龙江卫视,http://router.bingyu.in:40000/rtp/239.253.252.93:8000$山东淄博 联通
辽宁卫视,http://router.bingyu.in:40000/rtp/239.253.252.92:8000$山东淄博 联通
天津卫视,http://router.bingyu.in:40000/rtp/239.253.252.89:8000$山东淄博 联通
深圳卫视,http://router.bingyu.in:40000/rtp/239.253.252.91:8000$山东淄博 联通
东南卫视,http://router.bingyu.in:40000/rtp/239.253.252.105:8000$山东淄博 联通
贵州卫视,http://router.bingyu.in:40000/rtp/239.253.252.113:8000$山东淄博 联通
河北卫视,http://router.bingyu.in:40000/rtp/239.253.252.112:8000$山东淄博 联通

北京卫视,http://kui.i234.me:4022/udp/232.0.0.117:1234
天津卫视,http://kui.i234.me:4022/udp/232.0.0.125:1234
东方卫视,http://kui.i234.me:4022/udp/232.0.0.122:1234
浙江卫视,http://kui.i234.me:4022/udp/232.0.0.123:1234
江苏卫视,http://kui.i234.me:4022/udp/232.0.0.116:1234
安徽卫视,http://kui.i234.me:4022/udp/232.0.0.141:1234
湖南卫视,http://kui.i234.me:4022/udp/232.0.0.115:1234
贵州卫视,http://kui.i234.me:4022/udp/232.0.0.181:1234
山东卫视,http://kui.i234.me:4022/udp/232.0.0.131:1234
广东卫视,http://kui.i234.me:4022/udp/232.0.0.130:1234
湖北卫视,http://kui.i234.me:4022/udp/232.0.0.124:1234
江西卫视,http://kui.i234.me:4022/udp/232.0.0.82:1234
四川卫视,http://kui.i234.me:4022/udp/232.0.0.185:1234
重庆卫视,http://kui.i234.me:4022/udp/232.0.0.186:1234
东南卫视,http://kui.i234.me:4022/udp/232.0.0.74:1234
海南卫视,http://kui.i234.me:4022/udp/232.0.0.26:1234
吉林卫视,http://kui.i234.me:4022/udp/232.0.0.180:1234
黑龙江卫视,http://kui.i234.me:4022/udp/232.0.0.95:1234
深圳卫视,http://kui.i234.me:4022/udp/232.0.0.110:1234

四川卫视,http://118.114.96.20:8889/udp/239.93.0.20:1235?$四川成都电信
湖南卫视,http://118.114.96.20:8889/udp/239.93.0.88:5140?$四川成都电信
江苏卫视,http://118.114.96.20:8889/udp/239.93.0.89:5140?$四川成都电信
浙江卫视,http://118.114.96.20:8889/udp/239.93.0.124:5140?$四川成都电信
东方卫视,http://118.114.96.20:8889/udp/239.93.0.123:5140?$四川成都电信
北京卫视,http://118.114.96.20:8889/udp/239.93.0.180:5140?$四川成都电信
深圳卫视,http://118.114.96.20:8889/udp/239.93.0.182:5140?$四川成都电信
广东卫视,http://118.114.96.20:8889/udp/239.93.0.181:5140?$四川成都电信
天津卫视,http://118.114.96.20:8889/udp/239.93.0.167:5140?$四川成都电信
山东卫视,http://118.114.96.20:8889/udp/239.93.0.168:5140?$四川成都电信
江西卫视,http://118.114.96.20:8889/udp/239.93.0.134:5140?$四川成都电信
东南卫视,http://118.114.96.20:8889/udp/239.93.0.42:5140?$四川成都电信
黑龙江卫视,http://118.114.96.20:8889/udp/239.93.0.183:5140?$四川成都电信
重庆卫视,http://118.114.96.20:8889/udp/239.93.1.107:5140?$四川成都电信
贵州卫视,http://118.114.96.20:8889/udp/239.93.0.131:5140?$四川成都电信
湖北卫视,http://118.114.96.20:8889/udp/239.93.0.250:5140?$四川成都电信
安徽卫视,http://118.114.96.20:8889/udp/239.93.1.106:5140?$四川成都电信
河北卫视,http://118.114.96.20:8889/udp/239.93.0.132:5140?$四川成都电信
辽宁卫视,http://118.114.96.20:8889/udp/239.93.1.108:5140?$四川成都电信
云南卫视,http://118.114.96.20:8889/udp/239.93.1.174:5140?$四川成都电信
河南卫视,http://118.114.96.20:8889/udp/239.93.42.45:5140?$四川成都电信
广西卫视,http://118.114.96.20:8889/udp/239.93.42.46:5140?$四川成都电信
吉林卫视,http://118.114.96.20:8889/udp/239.93.0.248:5140?$四川成都电信
甘肃卫视,http://118.114.96.20:8889/udp/239.93.0.81:5140?$四川成都电信

山东卫视,http://www.cjtt.love:9307/rtp/239.253.250.78:8000$山东德州 联通
湖南卫视,http://www.cjtt.love:9307/rtp/239.253.250.82:8000$山东德州 联通
江苏卫视,http://www.cjtt.love:9307/rtp/239.253.250.83:8000$山东德州 联通
浙江卫视,http://www.cjtt.love:9307/rtp/239.253.250.84:8000$山东德州 联通
北京卫视,http://www.cjtt.love:9307/rtp/239.253.250.85:8000$山东德州 联通
东方卫视,http://www.cjtt.love:9307/rtp/239.253.250.86:8000$山东德州 联通
安徽卫视,http://www.cjtt.love:9307/rtp/239.253.250.87:8000$山东德州 联通
湖北卫视,http://www.cjtt.love:9307/rtp/239.253.250.88:8000$山东德州 联通
天津卫视,http://www.cjtt.love:9307/rtp/239.253.250.89:8000$山东德州 联通
广东卫视,http://www.cjtt.love:9307/rtp/239.253.250.90:8000$山东德州 联通
深圳卫视,http://www.cjtt.love:9307/rtp/239.253.250.91:8000$山东德州 联通
辽宁卫视,http://www.cjtt.love:9307/rtp/239.253.250.92:8000$山东德州 联通
黑龙江卫视,http://www.cjtt.love:9307/rtp/239.253.250.93:8000$山东德州 联通
东南卫视,http://www.cjtt.love:9307/rtp/239.253.250.105:8000$山东德州 联通
重庆卫视,http://www.cjtt.love:9307/rtp/239.253.250.38:8000$山东德州 联通
江西卫视,http://www.cjtt.love:9307/rtp/239.253.250.47:8000$山东德州 联通
四川卫视,http://www.cjtt.love:9307/rtp/239.253.250.50:8000$山东德州 联通
教育卫视,http://www.cjtt.love:9307/rtp/239.253.250.59:8000$山东德州 联通
河北卫视,http://www.cjtt.love:9307/rtp/239.253.250.112:8000$山东德州 联通
贵州卫视,http://www.cjtt.love:9307/rtp/239.253.250.113:8000$山东德州 联通

北京卫视,http://218.241.192.50:8808/rtp/239.3.1.241:8000
湖南卫视,http://218.241.192.50:8808/rtp/239.3.1.132:8012
东方卫视,http://218.241.192.50:8808/rtp/239.3.1.136:8032
浙江卫视,http://218.241.192.50:8808/rtp/239.3.1.137:8036
江苏卫视,http://218.241.192.50:8808/rtp/239.3.1.135:8028
深圳卫视,http://218.241.192.50:8808/rtp/239.3.1.134:8020
广东卫视,http://218.241.192.50:8808/rtp/239.3.1.142:8048
安徽卫视,http://218.241.192.50:8808/rtp/239.3.1.211:8064
天津卫视,http://218.241.192.50:8808/rtp/239.3.1.141:1234
重庆卫视,http://218.241.192.50:8808/rtp/239.3.1.122:8160
山东卫视,http://218.241.192.50:8808/rtp/239.3.1.209:8052
黑龙江卫视,http://218.241.192.50:8808/rtp/239.3.1.133:8016
河北卫视,http://218.241.192.50:8808/rtp/239.3.1.148:8072
辽宁卫视,http://218.241.192.50:8808/rtp/239.3.1.210:8056
湖北卫视,http://218.241.192.50:8808/rtp/239.3.1.138:8044
吉林卫视,http://218.241.192.50:8808/rtp/239.3.1.240:8172
贵州卫视,http://218.241.192.50:8808/rtp/239.3.1.149:8076
东南卫视,http://218.241.192.50:8808/rtp/239.3.1.156:8148
江西卫视,http://218.241.192.50:8808/rtp/239.3.1.123:8164

河北卫视,http://39.134.65.70:80/wh7f454c46tw2408451422-1767751653/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225623/index.m3u8
北京卫视,http://39.135.135.11:80/wh7f454c46tw1614955021--2080436109/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225728/index.m3u8
天津卫视,http://39.135.135.14:80/wh7f454c46tw2183431869--601389287/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225740/index.m3u8
东方卫视,http://39.135.133.174:80/wh7f454c46tw4120819765--1012470760/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226345/index.m3u8?
重庆卫视,http://39.134.65.75:80/wh7f454c46tw1967149281-1598774497/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225618/index.m3u8
湖南卫视,http://39.134.65.71:80/wh7f454c46tw1199870867-1956939961/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225610/index.m3u8
江苏卫视,http://39.134.65.77:80/wh7f454c46tw1423905495--25665477/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225613/index.m3u8
浙江卫视,http://39.134.65.71:80/wh7f454c46tw1463100067-1701166012/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225612/index.m3u8
山东卫视,http://39.134.65.79:80/wh7f454c46tw3436487431--341613872/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225655/index.m3u8
河南卫视,http://39.135.133.163:80/wh7f454c46tw1927674075--1027858324/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226480/index.m3u8?
吉林卫视,http://39.135.133.161:80/wh7f454c46tw2035475484-350672847/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226397/index.m3u8?
辽宁卫视,http://39.134.65.4:80/wh7f454c46tw1549112654-332518043/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225619/index.m3u8
黑龙江卫视,http://39.135.133.173:80/wh7f454c46tw236674774--1536015720/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226327/index.m3u8?
安徽卫视,http://39.135.133.181:80/wh7f454c46tw1868742531-358551099/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226391/index.m3u8?
广东卫视,http://39.135.133.177:80/wh7f454c46tw1795581319--1194261384/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226248/index.m3u8?
湖北卫视,http://39.134.65.70:80/wh7f454c46tw2033025325-101919628/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225627/index.m3u8
深圳卫视,http://39.135.135.44:80/wh7f454c46tw2107180814-2101585369/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225739/index.m3u8
四川卫视,http://39.135.133.150:80/wh7f454c46tw2508666225-725539629/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226338/index.m3u8?
江西卫视,http://39.135.133.175:80/wh7f454c46tw2445534347--1810556241/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226344/index.m3u8?
贵州卫视,http://39.135.133.150:80/wh7f454c46tw2662058177-1170447983/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226474/index.m3u8?
东南卫视,http://39.135.133.170:80/wh7f454c46tw2364389302-1789027315/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226341/index.m3u8?

北京卫视,http://223.109.210.41/4309-tx.otvstream.otvcloud.com/otv/skcc/live/channel24/index.m3u8
东方卫视,http://223.109.210.41/4309-tx.otvstream.otvcloud.com/otv/skcc/live/channel26/index.m3u8
天津卫视,http://223.109.210.41/4309-tx.otvstream.otvcloud.com/otv/skcc/live/channel28/index.m3u8
重庆卫视,http://223.109.210.41/4309-tx.otvstream.otvcloud.com/otv/skcc/live/channel56/index.m3u8
黑龙江卫视,http://223.109.210.41/4309-tx.otvstream.otvcloud.com/otv/skcc/live/channel27/index.m3u8
吉林卫视,http://223.109.210.41/4309-tx.otvstream.otvcloud.com/otv/skcc/live/channel20/index.m3u8
辽宁卫视,http://223.109.210.41/4309-tx.otvstream.otvcloud.com/otv/skcc/live/channel32/index.m3u8
内蒙古卫视,http://223.109.210.41/4309-tx.otvstream.otvcloud.com/otv/skcc/live/channel93/index.m3u8
宁夏卫视,http://223.109.210.41/4309-tx.otvstream.otvcloud.com/otv/skcc/live/channel69/index.m3u8
甘肃卫视,http://223.109.210.41/4309-tx.otvstream.otvcloud.com/otv/skcc/live/channel57/index.m3u8
青海卫视,http://223.109.210.41/4309-tx.otvstream.otvcloud.com/otv/skcc/live/channel60/index.m3u8
陕西卫视,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel55/index.m3u8
河北卫视,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel79/index.m3u8
河北卫视,http://223.109.210.41/4309-tx.otvstream.otvcloud.com/otv/skcc/live/channel79/index.m3u8
山西卫视,http://223.109.210.41/4309-tx.otvstream.otvcloud.com/otv/skcc/live/channel54/index.m3u8
山东卫视,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel29/index.m3u8
安徽卫视,http://223.109.210.41/4309-tx.otvstream.otvcloud.com/otv/skcc/live/channel23/index.m3u8
河南卫视,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel78/index.m3u8
河南卫视,http://223.109.210.41/4309-tx.otvstream.otvcloud.com/otv/skcc/live/channel78/index.m3u8
湖北卫视,http://223.109.210.41/4309-tx.otvstream.otvcloud.com/otv/skcc/live/channel21/index.m3u8
湖南卫视,http://223.109.210.41/4309-tx.otvstream.otvcloud.com/otv/skcc/live/channel25/index.m3u8
